location_type,folio,role,age,IQ,female,educ,school_type
2,2348,3,11,115.8855,1,5,1
2,2350,1,35,81.07687,0,9,0
2,2350,3,6,117.01,1,0,0
2,2351,1,44,92.96317,0,6,0
2,2351,2,49,78.54916,1,6,0
2,2351,3,16,84.21366,1,9,1
2,2354,1,49,103.2719,0,9,0
2,2354,2,46,89.92669,1,6,0
2,2354,3,24,102.9508,1,9,0
2,2354,3,19,116.9383,0,8,0
2,2355,1,44,112.9297,0,6,0
2,2355,2,44,77.98823,1,6,0
2,2355,3,12,105.2081,0,6,1
2,2355,3,16,111.0363,0,8,1
2,2356,1,30,105.4518,0,4,0
2,2356,2,29,119.2672,1,6,0
2,2356,3,14,112.9604,1,8,1
2,2356,3,12,123.3164,0,7,1
2,2356,3,3,117.1803,1,0,0
2,2357,2,42,91.8308,1,4,0
2,2362,1,36,124.0875,0,16,0
2,2362,2,37,105.492,1,16,0
2,2366,1,72,104.7327,0,1,0
2,2366,2,71,104.7327,1,1,0
2,2366,3,11,111.3755,1,9,1
2,2366,3,6,95.81977,0,0,0
2,2366,3,37,100.4587,1,3,0
2,2366,3,11,120.3956,0,5,1
2,2366,3,35,95.61401,1,9,0
2,2366,3,3,104.7327,0,0,0
2,2369,3,1,108.0152,1,0,0
2,2371,1,53,100.5449,0,9,0
2,2371,2,46,100.5449,1,6,0
2,2371,3,16,100.5449,1,7,0
2,2372,3,8,90.13512,1,1,1
2,2373,3,29,108.7397,1,16,1
2,2381,3,21,69.44704,0,16,0
2,2383,1,28,109.637,0,16,0
2,2384,2,34,94.78603,1,12,0
2,2385,1,32,100.2991,0,9,0
2,2385,2,27,92.68569,1,8,0
2,2385,3,4,92.74733,1,0,0
2,2385,3,7,85.25719,0,1,1
2,2387,3,17,115.1958,1,9,0
2,2388,1,58,94.05573,0,2,0
2,2389,2,62,95.1256,1,1,0
2,2395,2,47,84.26592,1,0,0
2,2403,1,25,93.32391,0,12,0
2,2403,2,34,110.5075,1,12,0
2,2403,3,2,101.9157,0,0,0
2,2409,3,15,118.1579,1,9,0
2,2411,2,35,100.4597,1,16,0
2,2419,3,21,80.25928,1,6,0
2,2423,1,38,96.04956,0,0,0
2,2425,1,63,79.15029,0,0,0
2,2429,1,59,87.86299,0,0,0
2,2429,2,53,84.71752,1,0,0
2,2430,1,40,108.384,0,7,0
2,2430,2,42,91.8308,1,9,0
2,2433,3,11,115.8855,0,5,1
2,2435,2,43,93.36308,1,0,0
2,2436,1,41,74.29421,0,1,0
2,2436,2,32,84.94422,1,0,0
2,2436,3,12,105.2081,0,5,1
2,2436,3,10,119.5568,0,2,1
2,2436,3,3,92.19906,0,0,0
2,2436,3,8,85.79499,0,1,1
2,2436,3,17,83.39606,1,8,1
2,2438,1,40,113.6689,0,5,0
2,2438,2,34,105.267,1,9,0
2,2438,3,12,109.7351,0,5,1
2,2438,3,5,96.68002,0,0,0
2,2440,3,2,97.49646,0,0,0
2,2442,1,14,91.57751,0,6,0
2,2444,2,17,99.29592,1,6,0
2,2445,1,47,124.1186,0,9,0
2,2445,2,46,94.67442,1,6,0
2,2445,3,20,121.3666,1,16,0
2,2445,3,18,110.6175,0,12,1
2,2445,3,24,97.62106,0,16,2
2,2445,3,9,108.7294,1,9,1
2,2445,3,21,112.696,0,16,0
2,2445,3,14,107.6147,0,8,1
2,2448,1,17,115.1958,0,10,0
2,2448,2,21,107.2899,1,10,0
2,2454,1,44,87.97152,0,6,0
2,2454,2,47,119.137,1,6,0
2,2454,3,13,102.9425,1,7,1
2,2458,1,18,94.2835,0,11,0
2,2465,3,19,91.8308,1,11,0
2,2471,1,72,92.87527,0,3,0
2,2471,2,52,81.14037,1,0,0
2,2471,3,11,106.8654,1,5,1
2,2471,3,19,90.62003,1,10,1
2,2473,3,4,95.66023,1,0,0
2,2475,3,21,85.66541,0,3,0
2,2475,3,17,104.5959,0,7,1
2,2475,3,15,69.94295,1,0,0
2,2482,1,27,103.3901,0,9,0
2,2482,2,25,124.6693,1,12,0
2,2482,3,0,114.0297,0,0,0
2,2482,3,3,114.0297,1,0,0
2,2483,1,27,108.7423,0,6,0
2,2484,2,74,104.6535,1,0,0
2,2485,3,15,96.72904,1,9,2
2,2486,1,43,102.0906,0,9,0
2,2486,2,34,94.78603,1,0,0
2,2486,3,6,87.34369,0,0,1
2,2486,3,12,118.7893,1,6,1
2,2486,3,4,102.0906,0,0,0
2,2486,3,15,107.4435,0,6,1
2,2487,1,31,99.77586,0,16,0
2,2487,2,28,99.4163,1,16,0
2,2487,3,3,99.77586,1,0,0
2,2487,3,3,99.77586,1,0,0
2,2487,3,9,100.1354,0,3,1
2,2493,3,21,100.5449,0,12,0
2,2496,1,53,95.26912,0,5,0
2,2497,1,37,89.19555,0,6,0
2,2497,2,28,89.19555,1,6,0
2,2497,3,1,89.19555,1,0,0
2,2501,1,45,109.1839,0,0,0
2,2501,2,45,109.1839,1,9,0
2,2501,3,21,112.696,0,9,0
2,2501,3,17,109.1839,1,10,0
2,2501,3,16,105.6718,1,11,0
2,2506,1,24,124.2698,0,7,0
2,2506,3,1,102.2646,1,0,0
2,2510,1,31,106.5855,0,10,0
2,2510,2,30,106.5855,1,12,0
2,2510,3,7,97.55672,0,0,2
2,2510,3,5,112.7557,1,0,0
2,2510,3,1,106.5855,1,0,0
2,2510,3,6,108.5339,0,0,0
2,2510,3,8,107.4956,0,3,2
2,2511,1,37,95.42532,0,6,0
2,2511,2,34,105.267,1,6,0
2,2511,3,8,103.1555,0,0,1
2,2511,3,18,121.5069,1,8,0
2,2511,3,13,102.9425,0,6,1
2,2514,1,30,115.1308,0,6,0
2,2514,2,23,95.94646,1,8,0
2,2514,3,1,106.167,1,0,0
2,2514,3,0,98.92035,1,0,0
2,2519,1,76,97.04989,0,0,0
2,2519,2,47,104.1922,1,5,0
2,2519,3,12,91.6268,1,5,1
2,2519,3,17,115.1958,0,11,1
2,2519,3,6,112.7719,0,0,0
2,2519,3,9,61.46268,0,2,1
2,2528,1,52,96.68279,0,6,0
2,2528,2,45,87.58001,1,0,0
2,2528,3,18,97.25282,0,12,0
2,2528,3,8,107.4956,1,2,1
2,2530,1,53,100.5449,0,0,0
2,2530,2,42,102.0988,1,0,0
2,2530,3,17,115.1958,1,9,0
2,2530,3,15,86.0146,1,8,1
2,2530,3,12,118.7893,1,7,1
2,2530,3,10,115.2864,0,3,1
2,2530,3,8,90.13512,0,1,1
2,2530,3,2,101.19,1,0,0
2,2530,3,8,81.45486,0,0,0
2,2532,1,10,93.93436,0,4,0
2,2532,2,32,110.5357,1,9,0
2,2533,1,27,86.88684,0,9,0
2,2533,2,25,82.87546,1,6,0
2,2533,3,8,103.1555,1,1,1
2,2533,3,4,86.88684,0,0,0
2,2533,3,2,86.88684,0,0,0
2,2533,3,6,74.62956,0,0,1
2,2535,2,57,86.11153,1,0,0
2,2539,3,8,94.47525,0,2,1
2,2541,3,11,106.8654,0,4,1
2,2549,2,17,99.29592,1,6,0
2,2550,2,32,95.18082,1,9,0
2,2564,3,2,98.37184,1,0,0
2,2564,3,0,98.37184,0,0,0
2,2565,1,32,79.94682,0,18,0
2,2565,2,54,108.1582,1,16,0
2,2566,1,44,100.5054,0,9,0
2,2568,3,28,109.637,1,5,0
2,2577,1,30,95.02796,0,9,0
2,2577,2,30,89.81604,1,6,0
2,2577,3,1,92.422,1,0,0
2,2584,1,69,90.39195,0,6,0
2,2584,2,68,90.39195,1,0,0
2,2584,3,37,85.3586,0,12,0
2,2584,3,37,95.42532,0,12,0
2,2586,3,38,85.88827,0,6,0
2,2588,3,36,104.5157,0,6,0
2,2589,1,52,107.0444,0,8,0
2,2589,2,49,88.96938,1,6,0
2,2589,3,17,125.7957,1,12,1
2,2589,3,27,103.3901,0,7,1
2,2595,1,34,79.82592,0,9,0
2,2595,2,32,79.82592,1,9,0
2,2595,3,12,79.82592,0,5,0
2,2595,3,9,79.82592,0,2,0
2,2597,3,5,124.8125,0,0,0
2,2599,1,41,74.29421,0,6,0
2,2599,2,42,76.42879,1,3,0
2,2599,3,6,112.7719,1,0,0
2,2599,3,13,75.85097,1,7,1
2,2599,3,21,69.44704,1,16,1
2,2603,1,34,99.72003,0,3,0
2,2603,2,38,100.8465,1,6,0
2,2603,3,10,102.4752,1,5,1
2,2603,3,4,99.72003,1,0,0
2,2604,2,61,78.12933,1,2,0
2,2613,1,53,89.99332,0,0,0
2,2615,3,2,90.41498,0,0,0
2,2618,3,14,70.19466,1,6,1
2,2621,1,7,101.6566,0,1,0
2,2624,3,9,113.0263,0,2,1
2,2624,3,3,122.2189,1,0,0
2,2624,3,5,128.8314,1,0,0
2,2625,1,42,81.56279,0,3,0
2,2625,2,37,90.39196,1,3,0
2,2625,3,7,89.35703,1,0,1
2,2625,3,16,68.12007,1,3,0
2,2625,3,9,70.05662,1,1,1
2,2625,3,12,100.681,1,5,1
2,2625,3,13,75.85097,1,2,1
2,2629,1,46,89.87535,0,3,0
2,2634,2,57,102.2915,1,6,0
2,2635,3,17,93.99596,0,9,1
2,2638,2,43,88.3213,1,2,0
2,2639,1,34,100.0265,0,8,0
2,2639,2,26,103.4298,1,6,0
2,2643,1,40,100.792,0,9,0
2,2643,2,42,107.2328,1,9,0
2,2643,3,19,101.1473,1,12,0
2,2643,3,17,93.99596,1,10,1
2,2647,3,8,103.1555,1,2,1
2,2648,1,29,119.2672,0,8,0
2,2648,2,27,98.03791,1,10,0
2,2648,3,2,104.7434,0,0,0
2,2648,3,5,88.64217,1,0,0
2,2648,3,9,113.0263,0,2,1
2,2650,1,42,86.69679,0,6,0
2,2658,2,39,110.1375,1,12,0
2,2659,1,64,82.19086,0,0,0
2,2659,2,55,92.07424,1,1,0
2,2659,3,23,113.0796,1,5,0
2,2663,3,1,88.55566,0,0,0
2,2664,3,14,80.88609,1,7,1
2,2666,3,0,106.2191,1,0,0
2,2672,1,46,113.6653,0,3,0
2,2672,2,41,125.484,1,9,0
2,2672,3,14,123.6518,1,8,1
2,2672,3,11,111.3755,1,5,1
2,2672,3,12,114.2622,1,5,1
2,2673,1,43,101.6955,0,9,0
2,2673,3,20,105.8528,0,11,1
2,2673,3,14,102.2689,0,0,2
2,2676,2,55,97.5545,1,0,0
2,2676,3,13,75.85097,0,5,1
2,2680,3,18,77.94946,0,9,0
2,2683,1,32,90.06252,0,6,0
2,2683,2,32,100.2991,1,6,0
2,2683,3,7,105.7564,1,1,1
2,2683,3,9,113.0263,0,2,1
2,2683,3,1,102.2861,0,0,0
2,2683,3,4,102.2861,1,0,0
2,2688,1,49,88.96938,0,6,0
2,2688,2,48,94.623,1,4,0
2,2688,3,21,118.1022,1,16,1
2,2694,1,27,87.84751,0,8,0
2,2695,3,17,72.79614,0,6,0
2,2705,3,8,98.81538,1,2,1
2,2706,1,30,99.29592,0,6,0
2,2707,3,11,115.8855,1,5,1
2,2710,3,13,81.26927,0,8,1
2,2712,1,45,82.63249,0,0,0
2,2712,2,54,79.3294,1,0,0
2,2713,1,61,78.12933,0,2,0
2,2715,3,19,101.1473,0,10,1
2,2718,3,6,104.2959,0,0,1
2,2719,3,1,79.82592,0,0,0
2,2721,3,11,84.31503,1,4,1
2,2722,1,78,123.0478,0,0,0
2,2724,3,28,89.19555,0,6,0
2,2726,1,32,100.2991,0,11,0
2,2726,2,34,120.9886,1,16,0
2,2726,3,3,108.5278,0,0,0
2,2727,1,48,84.97646,0,4,0
2,2727,2,46,85.17896,1,3,0
2,2727,3,17,67.49619,0,9,0
2,2727,3,13,92.10587,0,7,1
2,2727,3,24,97.62106,0,9,0
2,2730,2,37,85.3586,1,2,0
2,2732,2,30,105.4518,1,9,0
2,2735,2,32,95.18082,1,9,0
2,2737,1,55,86.59398,0,6,0
2,2737,3,23,87.49875,0,9,0
2,2737,3,18,72.50478,0,9,0
2,2738,1,59,87.86299,0,0,0
2,2738,2,42,81.56279,1,0,0
2,2738,3,13,75.85097,1,2,1
2,2738,3,11,75.29488,1,1,1
2,2742,1,50,114.9408,0,16,0
2,2742,3,16,111.0363,0,8,2
2,2744,1,29,108.7397,0,9,0
2,2744,2,30,105.4518,1,6,0
2,2744,3,2,102.8889,0,0,0
2,2744,3,8,94.47525,0,1,1
2,2745,1,6,133.9622,0,0,0
2,2746,2,35,76.23115,1,5,0
2,2747,2,47,94.22909,1,6,0
2,2748,1,57,126.2995,0,1,0
2,2748,2,55,126.2995,1,0,0
2,2748,3,30,126.2995,0,12,0
2,2748,3,34,126.2995,1,9,0
2,2752,1,48,80.1532,0,3,0
2,2753,1,78,98.42385,0,0,0
2,2753,2,76,98.42385,1,2,0
2,2753,3,33,98.42385,0,6,0
2,2754,2,54,84.50293,1,0,0
2,2754,3,22,90.93482,1,4,0
2,2755,1,54,105.197,0,6,0
2,2755,2,47,114.1554,1,9,0
2,2755,3,26,113.8199,1,16,0
2,2755,3,28,119.8578,1,16,1
2,2765,1,48,99.44627,0,5,0
2,2765,2,47,114.1554,1,3,0
2,2765,3,14,118.3061,1,6,1
2,2765,3,21,96.47766,0,6,0
2,2765,3,12,100.681,1,5,1
2,2765,3,16,78.84913,1,6,0
2,2768,2,46,123.1608,1,10,0
2,2769,3,22,85.97681,1,12,0
2,2770,1,42,86.69679,0,5,0
2,2774,3,8,90.13512,1,1,1
2,2775,1,67,100.5986,0,0,0
2,2775,2,62,100.5986,1,0,0
2,2785,3,16,73.4846,0,11,1
2,2787,3,14,102.2689,0,7,1
2,2790,1,28,119.8578,0,9,0
2,2790,2,24,97.62106,1,9,0
2,2790,3,2,108.7394,1,0,0
2,2795,2,57,86.11153,1,0,0
2,2796,1,25,103.7724,0,8,0
2,2804,3,12,114.2622,1,6,2
2,2807,2,25,98.54813,1,6,0
2,2808,1,74,83.38654,0,0,0
2,2812,3,16,100.3073,0,9,1
2,2817,1,36,78.10481,0,0,0
2,2817,3,12,68.99137,0,2,1
2,2817,3,14,80.88609,1,5,1
2,2817,3,11,75.29488,1,3,1
2,2817,3,6,83.10564,0,0,0
2,2817,3,13,81.26927,1,4,0
2,2818,3,4,108.6033,1,0,0
2,2820,3,10,72.58233,1,3,1
2,2821,2,30,84.60413,1,5,0
2,2827,1,46,89.92669,0,1,0
2,2827,2,41,105.0081,1,3,0
2,2827,3,13,130.034,0,3,1
2,2827,3,16,111.0363,0,10,1
2,2827,3,21,96.47766,0,9,0
2,2827,3,23,123.3119,0,9,0
2,2828,1,76,77.92796,0,2,0
2,2828,2,67,104.3925,1,9,0
2,2828,3,29,103.0547,1,12,0
2,2830,1,26,119.015,0,9,0
2,2832,2,42,96.96481,1,9,0
2,2834,2,24,102.9508,1,9,0
2,2836,1,23,118.1958,0,12,0
2,2836,2,22,90.93482,1,12,0
2,2836,3,1,104.5653,0,0,0
2,2840,2,60,84.8549,1,2,0
2,2847,1,35,102.5601,0,5,0
2,2847,2,30,84.60413,1,6,0
2,2847,3,8,120.516,0,1,1
2,2847,3,0,102.5601,1,0,0
2,2847,3,2,102.5601,1,0,0
2,2848,1,9,117.3233,0,3,0
2,2849,1,23,113.0796,0,16,0
2,2856,1,27,114.0946,0,9,0
2,2856,2,27,124.799,1,9,0
2,2856,3,5,120.7936,0,0,0
2,2856,3,2,119.8957,1,0,0
2,2859,1,30,122.2189,0,9,0
2,2860,3,10,102.4752,0,3,1
2,2862,1,23,92.61492,0,9,0
2,2865,1,54,110.3706,0,0,0
2,2865,2,42,107.2328,1,3,0
2,2866,1,63,95.21983,0,5,0
2,2866,2,60,79.59657,1,9,0
2,2866,3,20,116.1953,0,12,0
2,2866,3,31,125.7415,0,9,0
2,2866,3,20,90.33891,0,12,0
2,2867,3,9,100.1354,0,2,1
2,2869,2,53,95.26912,1,0,0
2,2870,1,33,98.42385,0,6,0
2,2870,2,20,90.33891,1,3,0
2,2870,3,8,94.38138,0,0,0
2,2870,3,3,94.38138,0,0,0
2,2871,1,42,91.8308,0,2,0
2,2874,1,52,87.75836,0,0,0
2,2874,3,22,87.75836,0,0,0
2,2876,3,12,87.09971,1,5,1
2,2882,3,17,93.99596,0,7,0
2,2886,2,21,101.8838,1,6,0
2,2888,1,27,103.3901,0,6,0
2,2888,2,20,95.5102,1,9,0
2,2890,3,2,108.9077,0,0,0
2,2892,2,28,124.9682,1,6,0
2,2896,1,45,117.2652,0,1,0
2,2896,2,42,117.5008,1,6,0
2,2896,3,13,130.034,0,7,1
2,2896,3,11,84.31503,1,5,1
2,2896,3,9,100.1354,0,2,1
2,2896,3,5,88.64217,0,0,0
2,2896,3,15,112.8007,1,8,1
2,2896,3,12,109.7351,1,5,1
2,2898,2,33,78.89716,1,2,0
2,2902,1,48,99.44627,0,9,0
2,2902,2,50,84.61826,1,9,0
2,2902,3,18,83.39413,1,11,1
2,2902,3,19,101.1473,1,12,2
2,2902,3,20,121.3666,0,16,2
2,2905,2,69,85.88827,1,2,0
2,2908,1,48,109.0258,0,6,0
2,2908,2,44,102.9465,1,6,0
2,2908,3,16,116.4008,1,9,0
2,2908,3,24,113.6103,1,9,0
2,2908,3,19,101.1473,0,9,0
2,2908,3,20,111.0241,1,9,0
2,2910,2,33,93.54218,1,8,0
2,2911,1,60,95.37157,0,0,0
2,2911,2,66,95.37157,1,0,0
2,2917,2,21,112.696,1,6,0
2,2919,1,36,80.05079,0,16,0
2,2919,2,36,80.05079,1,9,0
2,2919,3,4,80.05079,1,0,0
2,2919,3,2,80.05079,1,0,0
2,2921,1,40,108.384,0,16,0
2,2921,2,38,95.8604,1,6,0
2,2921,3,10,72.58233,1,3,1
2,2921,3,13,108.3608,1,7,1
2,2921,3,15,96.72904,1,8,1
2,2923,3,14,80.88609,1,3,1
2,2932,1,29,119.2672,0,12,0
2,2935,3,16,105.6718,0,7,1
2,2940,1,41,99.88912,0,16,0
2,2940,2,41,105.0081,1,16,0
2,2940,3,6,87.34369,1,0,0
2,2940,3,11,93.33517,0,5,1
2,2940,3,19,90.62003,0,12,1
2,2940,3,2,95.23923,0,0,0
2,2941,1,55,85.44689,0,0,0
2,2941,2,53,84.71752,1,0,0
2,2941,3,20,79.99635,1,4,0
2,2941,3,22,85.44689,0,4,0
2,2941,3,12,91.6268,0,3,1
2,2942,1,42,96.96481,0,4,0
2,2942,2,43,93.36308,1,3,0
2,2946,1,42,83.44987,0,9,0
2,2946,2,40,71.38953,1,6,0
2,2946,3,20,95.5102,1,12,0
2,2946,3,15,83.44987,0,9,0
2,2947,1,68,82.87546,0,5,0
2,2947,2,66,82.87546,1,6,0
2,2947,3,25,82.87546,1,4,0
2,2949,1,23,113.0796,0,16,0
2,2950,2,33,108.1872,1,9,0
2,2951,1,30,89.81604,0,6,0
2,2951,2,30,89.81604,1,9,0
2,2951,3,6,78.8676,0,0,0
2,2951,3,10,81.12314,0,2,1
2,2951,3,8,103.1555,1,1,1
2,2952,2,56,113.6347,1,3,0
2,2952,3,23,82.38258,1,9,0
2,2952,3,14,75.54037,1,6,1
2,2953,1,45,102.4226,0,6,0
2,2953,2,36,94.72971,1,2,0
2,2953,3,12,105.2081,0,6,1
2,2953,3,15,112.8007,1,8,1
2,2959,1,25,98.54813,0,9,0
2,2959,2,24,108.2806,1,9,0
2,2959,3,1,103.4144,1,0,0
2,2959,3,3,103.4144,1,0,0
2,2961,1,80,76.23115,0,0,0
2,2961,2,69,76.23115,1,0,0
2,2961,3,44,76.23115,1,6,0
2,2961,3,35,76.23115,1,6,0
2,2962,3,23,106.3215,1,9,0
2,2972,1,55,100.2991,0,6,0
2,2972,2,38,90.87434,1,6,0
2,2972,3,16,89.57819,1,9,0
2,2972,3,12,114.2622,1,5,1
2,2972,3,3,100.2991,0,0,0
2,2983,1,25,88.09969,0,3,0
2,2983,2,20,105.8528,1,0,0
2,2991,3,11,115.8855,1,5,1
2,2992,3,21,84.33125,0,7,0
2,2993,1,50,114.9408,0,6,0
2,2993,2,56,91.07493,1,3,0
2,2993,3,14,91.57751,0,8,1
2,2993,3,21,118.1022,0,16,1
2,2994,1,39,110.1375,0,12,0
2,2994,2,38,110.8186,1,6,0
2,2994,3,18,110.6175,0,11,2
2,2994,3,16,116.4008,0,8,1
2,2994,3,3,112.772,0,0,0
2,3003,1,54,115.5441,0,9,0
2,3003,2,50,109.8871,1,6,0
2,3003,3,17,78.0961,0,11,2
2,3010,1,79,103.3344,0,0,0
2,3010,2,70,112.4345,1,0,0
2,3012,1,48,80.1532,0,3,0
2,3013,1,64,96.17686,0,6,0
2,3013,2,63,99.67951,1,8,0
2,3013,3,36,116.9391,1,6,0
2,3015,1,16,84.21366,0,8,0
2,3015,2,37,100.4587,1,6,0
2,3017,1,37,120.5921,0,12,0
2,3017,2,29,124.5309,1,9,0
2,3017,3,1,122.5615,1,0,0
2,3017,3,0,122.5615,0,0,0
2,3021,1,24,102.9508,0,3,0
2,3021,2,24,102.9508,1,6,0
2,3021,3,3,102.9508,1,0,0
2,3027,1,55,108.515,0,5,0
2,3027,2,55,108.515,1,3,0
2,3027,3,28,89.19555,1,9,0
2,3028,1,41,110.1271,0,9,0
2,3031,1,30,100.2399,0,9,0
2,3031,2,25,77.65123,1,9,0
2,3031,3,2,88.94556,0,0,0
2,3032,1,35,90.7683,0,4,0
2,3032,2,30,79.3922,1,3,0
2,3032,3,3,88.91315,0,0,0
2,3032,3,1,88.91315,0,0,0
2,3032,3,11,79.80495,1,3,1
2,3032,3,14,96.92323,1,8,1
2,3032,3,12,96.15388,1,7,1
2,3032,3,5,100.6989,0,0,0
2,3033,2,21,101.8838,1,6,0
2,3034,1,66,87.86299,0,4,0
2,3034,2,59,87.86299,1,6,0
2,3038,1,60,100.6299,0,6,0
2,3038,2,54,84.50293,1,6,0
2,3043,2,63,86.11021,1,3,0
2,3044,1,31,93.00074,0,9,0
2,3044,2,33,93.54218,1,9,0
2,3044,3,12,96.15388,0,5,1
2,3044,3,3,91.75296,0,0,0
2,3046,2,29,92.94862,1,16,0
2,3046,3,1,101.2928,0,0,0
2,3047,1,32,120.7723,0,9,0
2,3047,2,65,88.59834,1,1,0
2,3052,2,44,102.9465,1,6,0
2,3061,1,30,95.02796,0,3,0
2,3061,2,36,94.72971,1,12,0
2,3061,3,1,102.1997,1,0,0
2,3061,3,3,102.1997,0,0,0
2,3062,1,31,109.3711,0,9,0
2,3062,2,29,98.21233,1,6,0
2,3062,3,7,113.9561,0,1,1
2,3062,3,3,107.1799,0,0,0
2,3067,1,68,95.46934,0,1,0
2,3067,2,42,116.4715,1,0,0
2,3069,1,31,109.3711,0,9,0
2,3069,2,25,108.9966,1,12,0
2,3069,3,0,101.2083,0,0,0
2,3069,3,7,85.25719,0,0,1
2,3074,1,41,105.0081,0,8,0
2,3080,1,40,129.5237,0,16,0
2,3080,2,40,97.81416,1,12,0
2,3081,1,23,107.9634,0,6,0
2,3083,1,64,88.03864,0,1,0
2,3083,3,20,95.5102,0,9,0
2,3085,1,66,130.1512,0,4,0
2,3088,3,5,80.60432,1,0,0
2,3091,3,10,68.31192,0,3,1
2,3091,3,15,112.8007,1,8,1
2,3091,3,13,92.10587,0,8,1
2,3095,1,51,111.69,0,12,0
2,3095,3,17,99.29592,0,9,0
2,3096,1,45,107.3701,0,16,0
2,3096,2,41,130.603,1,16,0
2,3096,3,18,121.5069,1,10,1
2,3096,3,13,124.6157,1,7,1
2,3101,2,21,101.8838,1,6,0
2,3104,1,40,81.95939,0,7,0
2,3104,2,38,95.8604,1,3,0
2,3104,3,14,107.6147,1,8,1
2,3104,3,16,84.21366,0,9,0
2,3104,3,12,78.04554,1,5,1
2,3104,3,8,94.47525,0,3,1
2,3105,1,29,93.61479,0,2,0
2,3105,2,26,98.01152,1,6,0
2,3105,3,6,91.62189,0,0,0
2,3106,3,1,92.74733,0,0,0
2,3111,1,49,125.4402,0,9,0
2,3111,2,49,109.8098,1,9,0
2,3111,3,13,92.10587,0,7,1
2,3111,3,17,120.4957,1,16,1
2,3111,3,23,102.8473,0,16,1
2,3111,3,21,123.5083,1,9,0
2,3112,1,35,95.61401,0,9,0
2,3112,2,35,71.38544,1,6,0
2,3112,3,13,81.26927,0,12,1
2,3112,3,11,97.84525,0,4,1
2,3114,1,40,103.0991,0,4,0
2,3114,2,39,95.28203,1,6,0
2,3114,3,10,55.5007,0,3,1
2,3114,3,5,108.7368,0,0,0
2,3114,3,16,105.6718,0,9,0
2,3115,1,38,119.6951,0,16,0
2,3115,2,35,129.534,1,16,0
2,3115,3,7,109.8562,0,0,0
2,3119,1,13,97.52417,0,7,0
2,3119,2,44,82.97987,1,8,0
2,3120,1,59,111.7365,0,2,0
2,3121,1,35,95.61401,0,9,0
2,3121,2,34,84.30502,1,9,0
2,3121,3,12,100.681,1,4,1
2,3121,3,15,123.5151,1,9,0
2,3126,2,53,100.5449,1,9,0
2,3134,1,13,108.3608,0,2,0
2,3134,2,65,82.47604,1,0,0
2,3137,3,13,113.7791,1,7,2
2,3146,3,3,86.75814,1,0,0
2,3151,1,38,120.7907,0,7,0
2,3151,2,35,110.1512,1,9,0
2,3151,3,10,102.4752,0,3,1
2,3151,3,4,110.2579,0,0,0
2,3151,3,14,107.6147,1,8,1
2,3156,1,49,99.38961,0,6,0
2,3156,2,43,97.63655,1,2,0
2,3156,3,15,75.30016,0,6,0
2,3156,3,2,97.63655,0,0,0
2,3156,3,8,107.4956,1,1,1
2,3156,3,13,108.3608,0,6,1
2,3157,1,37,120.5921,0,12,0
2,3157,2,32,110.5357,1,6,0
2,3159,1,54,89.67645,0,7,0
2,3159,2,44,92.96317,1,7,0
2,3159,3,21,112.696,1,9,0
2,3160,1,38,80.9022,0,0,0
2,3160,3,8,103.1555,1,1,1
2,3161,1,40,97.81416,0,6,0
2,3161,3,17,115.1958,1,9,0
2,3164,1,64,105.582,0,3,0
2,3164,2,52,86.32118,1,0,0
2,3164,3,18,105.1729,1,9,0
2,3164,3,22,71.10277,1,6,0
2,3164,3,16,89.57819,1,11,1
2,3165,1,14,96.92323,0,6,0
2,3169,1,37,125.6255,0,16,0
2,3169,2,34,115.7481,1,12,0
2,3169,3,6,95.81977,0,1,1
2,3169,3,9,117.3233,0,3,1
2,3170,3,18,83.39413,1,9,0
2,3171,3,5,128.8314,0,0,0
2,3175,2,17,99.29592,1,6,0
2,3178,1,35,85.92258,0,9,0
2,3178,2,33,103.3055,1,9,0
2,3178,3,2,98.72888,1,0,0
2,3178,3,5,92.66109,1,0,0
2,3178,3,9,113.0263,0,3,1
2,3182,2,59,105.7681,1,2,0
2,3185,3,4,95.35162,1,0,0
2,3189,1,38,105.8325,0,16,0
2,3189,2,34,105.267,1,9,0
2,3189,3,6,104.2959,0,1,1
2,3189,3,13,113.7791,0,8,1
2,3190,1,48,80.1532,0,3,0
2,3197,1,68,82.19086,0,3,0
2,3198,1,39,105.1856,0,0,0
2,3198,2,38,85.88827,1,3,0
2,3198,3,12,87.09971,0,6,1
2,3198,3,18,110.6175,0,9,0
2,3198,3,15,123.5151,1,9,0
2,3198,3,19,101.1473,0,9,0
2,3198,3,13,124.6157,1,9,1
2,3198,3,10,115.2864,1,5,1
2,3204,1,49,83.75928,0,2,0
2,3204,2,25,77.65123,1,0,0
2,3204,3,0,80.70525,0,0,0
2,3204,3,3,80.70525,0,0,0
2,3204,3,2,80.70525,1,0,0
2,3206,1,21,97.01172,0,10,0
2,3206,2,24,89.82262,1,11,0
2,3206,3,0,89.4837,0,0,0
2,3207,1,74,91.4454,0,6,0
2,3207,2,72,98.63864,1,6,0
2,3210,2,21,101.8838,1,6,0
2,3211,1,32,110.5357,0,9,0
2,3219,2,57,96.89815,1,2,0
2,3220,2,41,89.65115,1,6,0
2,3220,3,3,96.80894,1,0,0
2,3220,3,7,113.9561,0,1,1
2,3220,3,19,74.82908,1,8,0
2,3220,3,20,105.8528,1,9,0
2,3220,3,13,92.10587,0,5,1
